id,listing_url,scrape_id,last_scraped,source,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
53082021,https://www.airbnb.com/rooms/53082021,20221211170644,2022-12-11,city scrape,429712560,https://www.airbnb.com/users/show/429712560,Trevor,2021-10-30,"North Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/2bc95499-271f-464e-84b5-8395e16d0e0c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2bc95499-271f-464e-84b5-8395e16d0e0c.jpg?aki_policy=profile_x_medium,Central Vancouver,1,1,"['email', 'phone']",t,t,,Downtown,,49.27509,-123.11849,Entire condo,Entire home/apt,2,,1 bath,1,1,$122.00,30,365,30,30,365,365,30,365,,t,21,51,81,84,2022-12-11,15,13,1,2021-11-12,2022-11-20,4.8,4.87,4.73,4.73,5,5,4.73,22-157295,t,1,1,0,0,1.14
26501281,https://www.airbnb.com/rooms/26501281,20221211170644,2022-12-11,city scrape,199097669,https://www.airbnb.com/users/show/199097669,Melanie,2018-06-30,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/d5533a6d-e50f-4825-b03c-fc52e5aa8206.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d5533a6d-e50f-4825-b03c-fc52e5aa8206.jpg?aki_policy=profile_x_medium,Downtown Vancouver,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.28073,-123.12444,Entire rental unit,Entire home/apt,5,,1 bath,2,4,$165.00,3,90,2,3,1125,1125,3,1125,,t,4,20,35,108,2022-12-11,182,30,3,2018-07-13,2022-11-26,4.83,4.88,4.76,4.67,4.89,4.97,4.79,18-582759,f,1,1,0,0,3.38
50554509,https://www.airbnb.com/rooms/50554509,20221211170644,2022-12-11,city scrape,408471733,https://www.airbnb.com/users/show/408471733,Cayden,2021-06-22,,within an hour,100%,80%,t,https://a0.muscache.com/im/pictures/user/fc51ac7f-16eb-4868-9cca-98f4a54d078b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fc51ac7f-16eb-4868-9cca-98f4a54d078b.jpg?aki_policy=profile_x_medium,Central Vancouver,2,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.277122,-123.128647,Entire condo,Entire home/apt,4,,1 bath,1,2,$89.00,30,365,30,30,365,365,30,365,,t,5,35,37,37,2022-12-11,4,4,0,2022-01-22,2022-09-30,5,5,5,5,5,5,4.5,,f,2,2,0,0,0.37
19507901,https://www.airbnb.com/rooms/19507901,20221211170644,2022-12-11,city scrape,135463390,https://www.airbnb.com/users/show/135463390,Conor And Han,2017-06-17,"Vancouver, Canada",within an hour,100%,75%,t,https://a0.muscache.com/im/pictures/user/877ead10-bf45-48d3-8852-2a9ea67b3a4b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/877ead10-bf45-48d3-8852-2a9ea67b3a4b.jpg?aki_policy=profile_x_medium,Yaletown,1,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27285,-123.12343,Entire rental unit,Entire home/apt,6,,2 baths,3,3,$250.00,30,1125,30,30,1125,1125,30,1125,,t,28,58,88,270,2022-12-11,61,2,0,2017-07-02,2022-06-07,4.95,4.97,4.89,4.86,4.93,5,4.83,,f,1,1,0,0,0.92
20623507,https://www.airbnb.com/rooms/20623507,20221211170644,2022-12-11,city scrape,41498749,https://www.airbnb.com/users/show/41498749,Grady,2015-08-14,"Vancouver, Canada",within an hour,83%,97%,f,https://a0.muscache.com/im/users/41498749/profile_pic/1439593584/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/41498749/profile_pic/1439593584/original.jpg?aki_policy=profile_x_medium,Gastown,3,6,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Downtown Eastside,,49.2832,-123.10252,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$175.00,30,365,30,30,365,365,30,365,,t,28,58,88,268,2022-12-11,151,0,0,2017-09-18,2020-02-23,4.79,4.91,4.85,4.86,4.83,4.91,4.75,Licence number 18-611710,f,2,2,0,0,2.37
51070267,https://www.airbnb.com/rooms/51070267,20221211170644,2022-12-11,city scrape,413216794,https://www.airbnb.com/users/show/413216794,Jeff,2021-07-15,,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/df0fce99-912d-4217-b0c7-9500f39cd973.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/df0fce99-912d-4217-b0c7-9500f39cd973.jpg?aki_policy=profile_x_medium,Central Vancouver,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.28028,-123.10621,Entire condo,Entire home/apt,2,,1 bath,1,1,$176.00,2,1125,1,2,1125,1125,1.7,1125,,t,27,57,87,209,2022-12-11,28,23,0,2021-09-10,2022-10-23,4.96,4.96,4.93,4.89,5,4.89,4.82,22-157646,f,1,1,0,0,1.83
30892524,https://www.airbnb.com/rooms/30892524,20221211170644,2022-12-11,city scrape,23977001,https://www.airbnb.com/users/show/23977001,Emma,2014-11-20,"Vancouver, Canada",within a few hours,100%,92%,t,https://a0.muscache.com/im/pictures/user/a3cdd2c1-517d-4a8e-8a98-22cfefc1f6ab.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a3cdd2c1-517d-4a8e-8a98-22cfefc1f6ab.jpg?aki_policy=profile_x_medium,Downtown Vancouver,15,16,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.28029,-123.12292,Entire rental unit,Entire home/apt,3,,1 bath,2,2,$154.00,30,1125,30,30,1125,1125,30,1125,,t,0,3,33,180,2022-12-11,10,2,0,2019-09-29,2022-09-15,5,4.9,4.8,4.9,4.9,5,4.6,,f,12,12,0,0,0.26
573217195003184747,https://www.airbnb.com/rooms/573217195003184747,20221211170644,2022-12-11,city scrape,124848178,https://www.airbnb.com/users/show/124848178,Lyndsey,2017-04-08,"Vancouver, Canada",within a few hours,92%,66%,f,https://a0.muscache.com/im/pictures/user/7c32bdac-c07b-4ec4-9ce2-efdfebf2db2c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7c32bdac-c07b-4ec4-9ce2-efdfebf2db2c.jpg?aki_policy=profile_x_medium,District of North Vancouver,17,23,"['email', 'phone']",t,t,,West End,,49.28496,-123.12473,Entire condo,Entire home/apt,4,,2.5 baths,2,2,$600.00,60,365,60,60,365,365,60,365,,t,28,50,61,336,2022-12-11,0,0,0,,,,,,,,,,,f,1,1,0,0,
35869904,https://www.airbnb.com/rooms/35869904,20221211170644,2022-12-11,city scrape,45042754,https://www.airbnb.com/users/show/45042754,Jason,2015-09-24,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/a864dca8-86fe-4fed-b305-94646e134be8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a864dca8-86fe-4fed-b305-94646e134be8.jpg?aki_policy=profile_x_medium,West End,1,1,"['email', 'phone', 'work_email']",t,t,,Downtown,,49.28148,-123.12386,Entire condo,Entire home/apt,3,,1 bath,1,1,$300.00,181,1125,181,181,1125,1125,181,1125,,t,30,60,90,365,2022-12-11,30,0,0,2019-07-08,2020-02-16,5,4.97,4.97,5,5,5,4.83,19-256507,f,1,1,0,0,0.72
629739194988143658,https://www.airbnb.com/rooms/629739194988143658,20221211170644,2022-12-11,city scrape,346562402,https://www.airbnb.com/users/show/346562402,Zodiac,2020-05-17,"Vancouver, Canada",within an hour,92%,98%,f,https://a0.muscache.com/im/pictures/user/f062d45c-c4e2-4e9c-abe4-4cf1679000f6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f062d45c-c4e2-4e9c-abe4-4cf1679000f6.jpg?aki_policy=profile_x_medium,Central Vancouver,72,159,"['email', 'phone']",t,t,,Downtown,,49.27568,-123.11413,Entire condo,Entire home/apt,3,,1 bath,1,2,$120.00,30,365,8,30,365,365,27.9,365,,t,20,32,43,44,2022-12-11,4,4,0,2022-06-20,2022-08-03,4.75,4.75,5,4.5,5,5,4.75,21-158999,f,21,20,1,0,0.69
580700510757402838,https://www.airbnb.com/rooms/580700510757402838,20221211170644,2022-12-11,city scrape,358216236,https://www.airbnb.com/users/show/358216236,Mike,2020-07-24,,N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/69572d23-8466-4087-83cd-466adc887008.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/69572d23-8466-4087-83cd-466adc887008.jpg?aki_policy=profile_x_medium,Central Vancouver,1,3,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27388,-123.1269,Entire condo,Entire home/apt,3,,1 bath,2,2,$181.00,5,365,3,7,1125,1125,6.8,1125,,t,14,44,74,75,2022-12-11,8,8,0,2022-04-17,2022-06-25,4.88,5,4.88,4.75,4.88,5,4.63,22-175342,f,1,1,0,0,1
52751384,https://www.airbnb.com/rooms/52751384,20221211170644,2022-12-11,city scrape,157380893,https://www.airbnb.com/users/show/157380893,Trevor,2017-11-04,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/1397cf32-bac1-4595-8f7a-9995e8c208d5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1397cf32-bac1-4595-8f7a-9995e8c208d5.jpg?aki_policy=profile_x_medium,Central Vancouver,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27389,-123.12902,Entire condo,Entire home/apt,2,,1 bath,1,1,$250.00,4,1125,4,4,1125,1125,4,1125,,t,29,59,89,360,2022-12-11,19,19,2,2022-06-12,2022-12-05,5,4.84,5,4.89,4.95,4.95,4.74,22-200550,f,1,1,0,0,3.11
38952827,https://www.airbnb.com/rooms/38952827,20221211170644,2022-12-11,city scrape,15630601,https://www.airbnb.com/users/show/15630601,Shanna,2014-05-17,"Vancouver, Canada",within an hour,100%,60%,t,https://a0.muscache.com/im/pictures/user/5b33b0e0-7f2a-4e2d-b279-6c83dd6f3f03.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5b33b0e0-7f2a-4e2d-b279-6c83dd6f3f03.jpg?aki_policy=profile_x_medium,Downtown Vancouver,1,1,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27589,-123.13115,Entire condo,Entire home/apt,4,,1 bath,,2,$189.00,31,1125,31,31,1125,1125,31,1125,,t,26,26,26,167,2022-12-11,8,3,0,2020-02-14,2022-06-07,5,4.86,4.86,5,5,4.86,4.86,,f,1,1,0,0,0.23
31444953,https://www.airbnb.com/rooms/31444953,20221211170644,2022-12-11,city scrape,2502595,https://www.airbnb.com/users/show/2502595,Level Hotels And Furnished Suites,2012-05-30,"Vancouver, Canada",within an hour,100%,80%,f,https://a0.muscache.com/im/pictures/user/a7a40aac-357e-4365-8fc2-9e5bee698997.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a7a40aac-357e-4365-8fc2-9e5bee698997.jpg?aki_policy=profile_x_medium,Downtown Vancouver,23,31,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27807236,-123.1223297,Entire serviced apartment,Entire home/apt,4,,1 bath,1,2,$215.00,30,99,30,30,99,99,30,99,,t,29,59,89,364,2022-12-11,36,2,0,2019-02-03,2022-07-14,4.72,4.83,4.72,4.78,4.75,4.97,4.47,Exempt,f,23,23,0,0,0.77
51445585,https://www.airbnb.com/rooms/51445585,20221211170644,2022-12-11,city scrape,145677420,https://www.airbnb.com/users/show/145677420,Lucky,2017-08-12,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/548ef2c7-fb7a-4ba0-b169-3bffb607993b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/548ef2c7-fb7a-4ba0-b169-3bffb607993b.jpg?aki_policy=profile_x_medium,Central Vancouver,2,3,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",West End,,49.2817,-123.12652,Entire condo,Entire home/apt,2,,1 bath,1,1,$189.00,90,1125,30,90,1125,1125,82,1125,,t,0,10,40,255,2022-12-11,6,6,0,2021-12-12,2022-10-01,5,5,5,5,5,5,5,,f,2,2,0,0,0.49
653231046834017130,https://www.airbnb.com/rooms/653231046834017130,20221211170644,2022-12-11,city scrape,9020977,https://www.airbnb.com/users/show/9020977,Vadim,2013-09-24,"Vancouver, Canada",within an hour,100%,75%,f,https://a0.muscache.com/im/pictures/user/7f43e501-cd2e-4d39-9357-bfacbab7d938.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7f43e501-cd2e-4d39-9357-bfacbab7d938.jpg?aki_policy=profile_x_medium,Central Vancouver,1,1,"['email', 'phone']",t,t,,Downtown,,49.2814341,-123.1251497,Entire condo,Entire home/apt,6,,1 bath,2,3,$300.00,2,60,2,3,60,60,2,60,,t,14,14,14,14,2022-12-11,16,16,3,2022-07-28,2022-11-28,4.94,5,4.94,5,5,5,4.81,22-245987,f,1,1,0,0,3.5
44326587,https://www.airbnb.com/rooms/44326587,20221211170644,2022-12-11,city scrape,166116403,https://www.airbnb.com/users/show/166116403,Ruben,2018-01-06,"Langley City, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/87ffab8b-5d85-4d42-8675-e91e3d313b6b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/87ffab8b-5d85-4d42-8675-e91e3d313b6b.jpg?aki_policy=profile_x_medium,Central Vancouver,5,12,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",West End,,49.2812,-123.12689,Entire rental unit,Entire home/apt,6,,2 baths,2,4,$223.00,3,1125,3,3,1125,1125,3,1125,,t,0,0,0,134,2022-12-11,58,39,0,2020-08-02,2022-10-31,4.86,4.88,4.88,4.6,4.9,4.98,4.74,23-157135,t,1,1,0,0,2.02
15287755,https://www.airbnb.com/rooms/15287755,20221211170644,2022-12-11,city scrape,34906299,https://www.airbnb.com/users/show/34906299,Lilian,2015-06-03,"Vancouver, Canada",within an hour,100%,75%,f,https://a0.muscache.com/im/pictures/user/d819f826-4aae-450d-b1c6-9f84a9657416.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d819f826-4aae-450d-b1c6-9f84a9657416.jpg?aki_policy=profile_x_medium,Downtown Vancouver,18,44,"['email', 'phone', 'work_email']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.28012,-123.11419,Entire rental unit,Entire home/apt,9,,2 baths,3,6,"$1,806.00",30,1125,30,30,1125,1125,30,1125,,t,29,59,89,364,2022-12-11,7,0,0,2017-02-26,2019-11-23,4.6,5,5,4.8,5,5,4.6,18-605932,f,6,6,0,0,0.1
691435800733114889,https://www.airbnb.com/rooms/691435800733114889,20221211170644,2022-12-11,city scrape,43053220,https://www.airbnb.com/users/show/43053220,Noah,2015-09-01,"Vancouver, Canada",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/79b2392a-2cf4-40cd-a45b-fb4b90a87e2d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/79b2392a-2cf4-40cd-a45b-fb4b90a87e2d.jpg?aki_policy=profile_x_medium,Central Vancouver,1,1,"['email', 'phone']",t,f,,Downtown Eastside,,49.28392,-123.10641,Entire condo,Entire home/apt,4,,1 bath,1,1,$137.00,90,365,90,90,365,365,90,365,,t,29,58,87,359,2022-12-11,0,0,0,,,,,,,,,,,t,1,1,0,0,
52055809,https://www.airbnb.com/rooms/52055809,20221211170644,2022-12-11,city scrape,419970838,https://www.airbnb.com/users/show/419970838,Mel,2021-08-24,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/6978d544-ac92-46d6-967d-76bcc1e112f4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6978d544-ac92-46d6-967d-76bcc1e112f4.jpg?aki_policy=profile_x_medium,Central Vancouver,2,2,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27932,-123.10776,Private room in condo,Private room,5,,2 baths,3,4,$265.00,1,1125,1,1,1125,1125,1,1125,,t,23,53,83,358,2022-12-11,15,13,2,2021-11-28,2022-11-21,4.4,4.4,4.47,4.13,4.53,4.87,4.33,Exempt,t,2,1,1,0,1.19
706729205556516686,https://www.airbnb.com/rooms/706729205556516686,20221211170644,2022-12-11,city scrape,23387109,https://www.airbnb.com/users/show/23387109,Liam,2014-11-05,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/8a95e92b-2329-452b-a7a9-1717cf3a11c3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8a95e92b-2329-452b-a7a9-1717cf3a11c3.jpg?aki_policy=profile_x_medium,Central Vancouver,1,1,"['email', 'phone']",t,t,,Downtown,,49.27486021,-123.1236314,Entire condo,Entire home/apt,2,,1 bath,1,1,$176.00,30,365,30,30,365,365,30,365,,t,4,22,22,246,2022-12-11,1,1,0,2022-11-10,2022-11-10,5,5,5,5,5,5,5,,f,1,1,0,0,0.94
3051470,https://www.airbnb.com/rooms/3051470,20221211170644,2022-12-11,city scrape,15535422,https://www.airbnb.com/users/show/15535422,Anthony,2014-05-14,,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/44adff84-5828-47fc-960b-bb9229de06fa.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/44adff84-5828-47fc-960b-bb9229de06fa.jpg?aki_policy=profile_x_medium,Downtown Vancouver,4,7,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27959,-123.10851,Private room in condo,Private room,2,,1 private bath,1,1,$108.00,1,13,1,1,1125,1125,1,1125,,t,15,24,54,138,2022-12-11,183,18,3,2014-06-26,2022-11-20,4.52,4.73,4.51,4.6,4.63,4.82,4.59,22-157338,f,4,0,4,0,1.78
675514122324795347,https://www.airbnb.com/rooms/675514122324795347,20221211170644,2022-12-11,city scrape,268923068,https://www.airbnb.com/users/show/268923068,Paul,2019-06-16,"Delta, Canada",within a day,83%,73%,f,https://a0.muscache.com/im/pictures/user/f1b29edd-7b70-46e7-b2ce-6c6e4c540eed.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f1b29edd-7b70-46e7-b2ce-6c6e4c540eed.jpg?aki_policy=profile_x_medium,Central Vancouver,2,2,['phone'],t,f,,Downtown,,49.27731,-123.12614,Entire condo,Entire home/apt,2,,1 bath,1,1,$97.71,30,365,30,30,365,365,30,365,,t,7,7,7,136,2022-12-11,0,0,0,,,,,,,,,,,f,1,1,0,0,
571695141018956700,https://www.airbnb.com/rooms/571695141018956700,20221211170644,2022-12-11,city scrape,447094701,https://www.airbnb.com/users/show/447094701,Emma,2022-02-27,,within an hour,100%,83%,f,https://a0.muscache.com/im/pictures/user/b5691284-4b15-499a-b80a-e075cf6596c8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b5691284-4b15-499a-b80a-e075cf6596c8.jpg?aki_policy=profile_x_medium,Central Vancouver,4,4,['phone'],t,t,,Downtown,,49.27315,-123.12773,Entire condo,Entire home/apt,2,,1 bath,,2,$229.00,30,365,30,30,365,365,30,365,,t,20,32,32,32,2022-12-11,0,0,0,,,,,,,,,,,f,4,4,0,0,
741341914214308836,https://www.airbnb.com/rooms/741341914214308836,20221211170644,2022-12-11,city scrape,95217850,https://www.airbnb.com/users/show/95217850,Mauricio,2016-09-15,"Vancouver, Canada",within a few hours,100%,58%,f,https://a0.muscache.com/im/pictures/user/3a414fd8-c8b9-4cb4-9f7d-33267696ad55.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3a414fd8-c8b9-4cb4-9f7d-33267696ad55.jpg?aki_policy=profile_x_medium,Downtown Vancouver,31,32,"['email', 'phone']",t,t,,Downtown,,49.2782434,-123.1209497,Entire condo,Entire home/apt,4,,1 bath,1,2,$122.00,30,365,30,30,365,365,30,365,,t,30,31,31,122,2022-12-11,0,0,0,,,,,,,,,,,f,31,31,0,0,
27391721,https://www.airbnb.com/rooms/27391721,20221211170644,2022-12-11,city scrape,2617890,https://www.airbnb.com/users/show/2617890,Lisa,2012-06-12,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/users/2617890/profile_pic/1339518771/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2617890/profile_pic/1339518771/original.jpg?aki_policy=profile_x_medium,Yaletown,3,8,"['email', 'phone']",t,t,"Vancouver, British Columbia, Canada",Downtown,,49.27652,-123.12016,Entire loft,Entire home/apt,2,,1 bath,1,1,$254.00,5,1125,4,5,1125,1125,5,1125,,t,21,51,81,261,2022-12-11,13,5,1,2019-09-29,2022-11-30,4.85,4.85,4.77,4.69,5,5,4.77,18-614001,f,1,1,0,0,0.33
2764812,https://www.airbnb.com/rooms/2764812,20221211170644,2022-12-11,city scrape,63434,https://www.airbnb.com/users/show/63434,Jan,2009-12-15,"Vancouver, Canada",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/0cbcdb73-8a5d-4552-8f7b-02075c4d8e1e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0cbcdb73-8a5d-4552-8f7b-02075c4d8e1e.jpg?aki_policy=profile_x_medium,Downtown Vancouver,6,7,"['email', 'phone']",t,t,,Downtown,,49.27992,-123.12658,Entire condo,Entire home/apt,6,,2 baths,2,4,$255.00,3,366,1,3,1125,1125,2.9,1125,,t,0,8,20,253,2022-12-11,134,30,6,2014-05-12,2022-12-09,4.86,4.92,4.94,4.84,4.81,4.95,4.8,22-157509,f,1,1,0,0,1.28
50902393,https://www.airbnb.com/rooms/50902393,20221211170644,2022-12-11,city scrape,325642121,https://www.airbnb.com/users/show/325642121,Pierre,2020-01-08,"Vancouver, Canada",within a few hours,100%,34%,f,https://a0.muscache.com/im/pictures/user/a5f6a188-a386-4e3a-b04c-e231c297e5ff.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a5f6a188-a386-4e3a-b04c-e231c297e5ff.jpg?aki_policy=profile_x_medium,Central Vancouver,6,9,"['email', 'phone']",t,t,,Downtown,,49.27309,-123.12704,Entire rental unit,Entire home/apt,6,,2 baths,3,3,$616.00,3,365,3,3,365,365,3,365,,t,25,55,85,360,2022-12-11,3,3,1,2022-07-05,2022-12-02,4.67,4,5,4.67,5,5,4.67,17-645845,f,5,5,0,0,0.56
558739088358495153,https://www.airbnb.com/rooms/558739088358495153,20221211170644,2022-12-11,city scrape,26917629,https://www.airbnb.com/users/show/26917629,Vancouver,2015-01-29,"Vancouver, Canada",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/fab76e0f-35d9-4dca-b4e4-57a031e93e32.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fab76e0f-35d9-4dca-b4e4-57a031e93e32.jpg?aki_policy=profile_x_medium,Central Vancouver,8,9,"['email', 'phone']",t,t,,Downtown,,49.27923,-123.12232,Shared room in hostel,Shared room,1,,1 shared bath,1,1,$41.00,1,365,1,1,14,14,1,14,,t,29,59,89,364,2022-12-11,36,36,1,2022-04-06,2022-11-14,4.5,4.53,4.19,4.75,4.61,4.61,4.28,Exempt,t,8,0,3,5,4.32
