description,neighborhood_overview,host_about,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,instant_bookable,amenity_smoke_alarm,amenity_kitchen,amenity_wifi,amenity_essentials,amenity_hangers,amenity_hair_dryer,amenity_hot_water,amenity_dishes_and_silverware,amenity_cooking_basics,amenity_refrigerator,amenity_carbon_monoxide_alarm,amenity_shampoo,amenity_iron,amenity_microwave,amenity_fire_extinguisher,amenity_bed_linens,amenity_heating,amenity_washer,amenity_dishwasher,amenity_free_parking_on_premises,amenity_long_term_stays_allowed,amenity_self_check-in,amenity_dedicated_workspace,amenity_oven,amenity_first_aid_kit,amenity_bathtub,amenity_extra_pillows_and_blankets,amenity_hot_water_kettle,amenity_private_entrance,amenity_cleaning_products,host_verification_phone,host_verification_email,host_verification_work_email,host_verification_photographer,log_price,log_host_response_rate,log_host_acceptance_rate,log_host_total_listings_count,log_accommodates,log_minimum_nights,log_maximum_nights,log_availability_30,log_availability_365,log_number_of_reviews,log_review_scores_rating,log_bathrooms,fr_month,fr_day,lr_year,lr_month,lr_day,hs_year,hs_month,hs_day,host_response_time_order,room_type_entire_home_or_apt,bathroom_is_private,ngb_arbutus_ridge,ngb_downtown,ngb_downtown_eastside,ngb_dunbar_southlands,ngb_fairview,ngb_grandview_woodland,ngb_hastings_sunrise,ngb_kensington_cedar_cottage,ngb_kerrisdale,ngb_killarney,ngb_kitsilano,ngb_marpole,ngb_mount_pleasant,ngb_oakridge,ngb_renfrew_collingwood,ngb_riley_park,ngb_shaughnessy,ngb_south_cambie,ngb_strathcona,ngb_sunset,ngb_victoria_fraserview,ngb_west_end,boat,camper/rv,entire_bungalow,entire_cabin,entire_condo,entire_cottage,entire_guest_suite,entire_guesthouse,entire_home,entire_loft,entire_place,entire_rental_unit,entire_serviced_apartment,entire_timeshare,entire_townhouse,entire_vacation_home,entire_villa,floor,private_room_in_bed_and_breakfast,private_room_in_boat,private_room_in_bungalow,private_room_in_camper/rv,private_room_in_casa_particular,private_room_in_condo,private_room_in_cottage,private_room_in_guest_suite,private_room_in_guesthouse,private_room_in_home,private_room_in_hostel,private_room_in_loft,private_room_in_rental_unit,private_room_in_resort,private_room_in_serviced_apartment,private_room_in_tiny_home,private_room_in_townhouse,private_room_in_vacation_home,private_room_in_villa,room_in_aparthotel,room_in_boutique_hotel,room_in_hotel,tiny_home
1,1,0,1,1,1,49.24516,-123.09705,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,5.117993812416755,4.61512051684126,4.605170185988092,0.6931471805599453,1.3862943611198906,0.6931471805599453,7.026426808699636,3.1780538303479458,5.808142489980444,3.871201010907891,1.7698546338400052,0.6931471805599453,6,11,2023,2,27,2021,5,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.28004,-123.10649,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,5.3230099791384085,4.61512051684126,4.61512051684126,1.6094379124341003,1.9459101490553132,1.0986122886681098,3.044522437723423,2.995732273553991,5.0106352940962555,3.295836866004329,1.7191887763932197,1.0986122886681098,6,13,2023,2,24,2015,7,29,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,49.28125,-123.08335,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,5.4638318050256105,4.61512051684126,4.61512051684126,0.6931471805599453,1.6094379124341003,1.3862943611198906,3.828641396489095,2.833213344056216,3.4965075614664802,2.772588722239781,1.791759469228055,0.6931471805599453,6,26,2023,2,19,2017,10,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,49.27182,-123.14016,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7.601402334583733,4.581892669691393,4.61512051684126,1.3862943611198906,2.1972245773362196,0.6931471805599453,5.902633333401366,3.4339872044851463,5.902633333401366,0.0,1.7498576018004357,0.6931471805599453,1,1,1900,1,1,2017,8,28,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.21678,-123.0984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,4.672828834461906,4.61512051684126,4.61512051684126,0.6931471805599453,1.9459101490553132,0.6931471805599453,5.902633333401366,1.9459101490553132,5.568344503761097,3.295836866004329,1.7457155307266483,0.6931471805599453,8,14,2023,3,9,2022,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.2372901,-123.1911822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,4.912654885736052,4.61512051684126,4.61512051684126,0.6931471805599453,1.6094379124341003,0.6931471805599453,7.026426808699636,1.6094379124341003,5.493061443340548,3.2188758248682006,1.7715567619105355,0.6931471805599453,9,12,2023,3,5,2022,6,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,49.26935,-123.10616,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,5.393627546352362,4.581892669691393,4.61512051684126,0.6931471805599453,1.0986122886681098,3.4339872044851463,4.51085950651685,3.4339872044851463,4.51085950651685,0.0,1.7498576018004357,0.6931471805599453,1,1,1900,1,1,2019,10,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.28012971369756,-123.1084866821766,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,5.402677381872279,4.61512051684126,4.61512051684126,0.6931471805599453,1.6094379124341003,1.0986122886681098,5.902633333401366,2.833213344056216,5.799092654460526,3.4965075614664802,1.7817091333745536,1.0986122886681098,6,18,2023,2,26,2022,4,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.2793,-123.12079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,5.438079308923196,4.61512051684126,4.605170185988092,1.0986122886681098,1.9459101490553132,1.0986122886681098,5.902633333401366,2.833213344056216,5.602118820879701,2.9444389791664403,1.724550719534605,1.0986122886681098,9,11,2023,2,26,2022,3,28,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.27129,-123.04974,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,4.867534450455582,4.581892669691393,4.61512051684126,1.3862943611198906,1.0986122886681098,1.0986122886681098,2.0794415416798357,0.0,0.0,2.3978952727983707,1.791759469228055,0.6931471805599453,7,31,2022,10,23,2020,12,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.2703259,-123.1012376,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,5.318119993844216,4.61512051684126,4.59511985013459,0.6931471805599453,1.0986122886681098,1.791759469228055,2.70805020110221,2.1972245773362196,5.631211781821365,3.4339872044851463,1.780024213009634,0.6931471805599453,8,8,2023,3,7,2014,3,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,49.28489,-123.05991,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,5.181783550292085,4.581892669691393,4.61512051684126,0.6931471805599453,1.3862943611198906,3.4339872044851463,4.110873864173311,3.4011973816621555,5.8998973535824915,0.6931471805599453,1.791759469228055,0.6931471805599453,8,16,2022,8,16,2016,12,26,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,49.28235,-123.12433,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,5.645446897643238,4.61512051684126,4.61512051684126,1.3862943611198906,1.6094379124341003,1.6094379124341003,3.828641396489095,2.6390573296152584,3.9889840465642745,2.302585092994046,1.791759469228055,1.0986122886681098,10,4,2023,3,9,2022,6,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.26537,-123.0416,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,4.3694478524670215,4.61512051684126,4.61512051684126,1.0986122886681098,1.6094379124341003,3.4339872044851463,4.795790545596741,0.0,5.429345628954441,2.6390573296152584,1.7263316639055997,0.6931471805599453,7,16,2023,1,27,2022,6,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.2340869,-123.1748362,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,5.356586274672012,4.61512051684126,4.61512051684126,1.3862943611198906,1.6094379124341003,1.0986122886681098,3.4339872044851463,1.791759469228055,4.912654885736052,3.784189633918261,1.791759469228055,0.6931471805599453,7,16,2023,3,5,2014,3,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.24592,-123.09526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.214608098422191,4.61512051684126,4.61512051684126,5.272999558563747,1.9459101490553132,0.6931471805599453,5.902633333401366,0.0,4.897839799950911,2.9444389791664403,1.6845453849209058,1.0986122886681098,6,12,2022,9,11,2018,11,26,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.27814,-123.10569,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,5.056245805348308,4.61512051684126,4.61512051684126,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.4339872044851463,1.3862943611198906,1.9459101490553132,4.07753744390572,1.7715567619105355,0.6931471805599453,6,19,2023,3,10,2019,6,13,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.2664,-123.09501,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.875197323201151,4.581892669691393,4.61512051684126,0.6931471805599453,1.0986122886681098,3.4339872044851463,5.902633333401366,0.0,0.0,0.0,1.7498576018004357,0.6931471805599453,1,1,1900,1,1,2016,1,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,49.25204,-123.07269,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,4.330733340286331,4.61512051684126,4.61512051684126,0.6931471805599453,1.0986122886681098,1.3862943611198906,3.4339872044851463,0.0,3.4965075614664802,2.833213344056216,1.7715567619105355,0.6931471805599453,7,1,2023,3,1,2016,9,29,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,49.2130759,-123.1188481,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,4.51085950651685,4.61512051684126,4.61512051684126,0.6931471805599453,1.6094379124341003,1.0986122886681098,7.026426808699636,1.0986122886681098,4.875197323201151,4.1588830833596715,1.7817091333745536,0.6931471805599453,6,12,2023,3,12,2022,5,28,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,49.2566377,-123.0928989,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,5.69035945432406,4.61512051684126,4.61512051684126,1.3862943611198906,1.6094379124341003,2.3978952727983707,3.4339872044851463,0.0,3.6375861597263857,0.0,1.7498576018004357,1.0986122886681098,1,1,1900,1,1,2011,8,29,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,49.25154,-123.0343,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,4.787491742782046,4.61512051684126,4.61512051684126,0.6931471805599453,1.6094379124341003,3.4339872044851463,4.110873864173311,2.8903717578961645,5.552959584921617,2.5649493574615367,1.763017000362401,0.6931471805599453,6,18,2023,2,19,2022,6,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,49.27716,-123.11052,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,4.836281906951478,4.61512051684126,4.532599493153256,2.4849066497880004,1.3862943611198906,3.4339872044851463,4.110873864173311,2.5649493574615367,5.8522024797744745,1.0986122886681098,1.791759469228055,0.6931471805599453,8,10,2022,10,3,2017,4,11,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,49.26135,-123.10423,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.143134726391533,4.61512051684126,3.9318256327243257,0.6931471805599453,0.6931471805599453,3.4339872044851463,5.902633333401366,3.4339872044851463,5.902633333401366,0.0,1.7498576018004357,0.6931471805599453,1,1,1900,1,1,2022,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.2745482,-123.127821,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,5.5053315359323625,4.61512051684126,4.61512051684126,4.290459441148391,1.791759469228055,0.6931471805599453,4.110873864173311,1.791759469228055,3.8501476017100584,4.0943445622221,1.7119945007591924,1.0986122886681098,6,29,2023,3,12,2020,6,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,49.2203266,-123.0988803,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,4.948759890378168,4.61512051684126,4.61512051684126,0.6931471805599453,1.6094379124341003,0.6931471805599453,5.902633333401366,3.1780538303479458,5.75890177387728,3.1780538303479458,1.7544036826842861,0.6931471805599453,6,11,2023,2,26,2016,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.2812,-123.10325,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.770684624465665,4.581892669691393,4.61512051684126,1.0986122886681098,1.0986122886681098,5.198497031265826,5.902633333401366,0.0,5.303304908059076,0.0,1.7498576018004357,0.6931471805599453,1,1,1900,1,1,2015,4,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.2745506903785,-123.12782105058432,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,5.823045895483019,4.61512051684126,4.61512051684126,4.290459441148391,1.9459101490553132,0.6931471805599453,4.51085950651685,2.0794415416798357,4.663439094112067,4.143134726391533,1.742219023667919,1.0986122886681098,6,14,2023,3,5,2020,6,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,49.25399,-123.17905,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.3694478524670215,4.61512051684126,4.605170185988092,1.3862943611198906,1.0986122886681098,0.6931471805599453,5.902633333401366,3.4339872044851463,5.902633333401366,3.332204510175204,1.673351238177753,0.6931471805599453,6,12,2023,2,19,2022,4,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.28194,-123.12335,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,5.2832037287379885,4.61512051684126,4.605170185988092,1.791759469228055,1.9459101490553132,1.791759469228055,7.026426808699636,2.302585092994046,3.8918202981106265,3.5263605246161616,1.724550719534605,1.252762968495368,6,15,2023,3,11,2022,4,19,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.27724,-123.12594,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,5.438079308923196,4.61512051684126,4.61512051684126,0.6931471805599453,1.6094379124341003,0.6931471805599453,3.4339872044851463,2.833213344056216,4.1588830833596715,2.6390573296152584,1.791759469228055,0.6931471805599453,8,23,2023,3,12,2013,2,25,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.27152,-123.15559,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,5.5254529391317835,4.61512051684126,4.61512051684126,0.6931471805599453,1.0986122886681098,1.3862943611198906,7.026426808699636,1.791759469228055,4.127134385045092,3.044522437723423,1.7749523509116738,0.6931471805599453,7,2,2023,1,28,2017,1,14,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.27293,-123.1263,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,5.332718793265369,4.61512051684126,4.330733340286331,0.6931471805599453,1.3862943611198906,3.4339872044851463,7.026426808699636,2.5649493574615367,5.209486152841421,1.6094379124341003,1.791759469228055,0.6931471805599453,7,31,2023,2,7,2013,3,6,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49.27185,-123.05508,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,4.605170185988092,3.9318256327243257,4.574710978503383,0.6931471805599453,1.0986122886681098,3.4339872044851463,7.026426808699636,0.0,3.2188758248682006,2.995732273553991,1.791759469228055,0.6931471805599453,8,3,2022,12,20,2015,12,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,49.26175698969618,-123.09920623898506,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,4.836281906951478,4.61512051684126,4.61512051684126,4.290459441148391,1.0986122886681098,3.4339872044851463,4.51085950651685,0.0,5.54907608489522,1.0986122886681098,1.791759469228055,0.6931471805599453,8,21,2023,1,9,2020,6,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,49.25407,-123.05079,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,4.700480365792417,4.61512051684126,4.61512051684126,0.6931471805599453,1.0986122886681098,1.3862943611198906,3.367295829986474,3.4011973816621555,5.262690188904886,3.044522437723423,1.766441661243765,0.6931471805599453,7,27,2023,3,3,2022,6,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,49.219,-123.14711,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4.9344739331306915,4.553876891600541,4.584967478670572,4.962844630259907,1.0986122886681098,2.70805020110221,5.902633333401366,0.0,4.127134385045092,2.0794415416798357,1.7681496035889213,0.6931471805599453,6,30,2023,1,3,2020,5,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
